InsDel1a	InsDel1b	InsDel1c	InsDel2b	InsDel3a	InsDel3b	InsDel4	InsDel5a	InsDel5b	InsDel5c	InsDel6	InsDel7	InsDel8	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_C	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_I	InsDel_J	InsDel_K	InsDel_L	InsDel_N	InsDel_O	InsDel_P	InsDel15	InsDel16	InsDel_M	InsDel23	InsDel2c	InsDel2a	InsDel_N_beta	InsDel_D	InsDel_N_alpha
A[Ins(T):R(9,)]C	0.0309513466220076	0.0186060392404982	0	0.00025332285675486	0.00136436537429953	0.000156743648536705	0.000841553342585529	3.84812467373609e-05	0.00316972552270515	0.00244387165795437	0.000777180572343507	0.00364746348715701	0.00127533353120516	0.000731501638678721	0.00365543558374349	0	0.00143315025313373	0.000765504618283917	0.00557387183340023	0.000624793123185602	0.00332956411627513	0.00314176833173968	0.00118007612693005	0.00655309270802844	0.00364915758817627	0.00483621144668009	0.000665377157598212	0.00262302217301944	0.00132779348933518	0.00056623622091175	0.00108092890703088	0.002767373132669	0.00204313203698576	0.00134467871521241	0.000389300900995301	0.0082643245162349	0.000544330322408791	0	0	0	0	0.00019294339314777	0.000794309853052677	0.00058103100398769	0.00522785783113918	0.0104451453309609	0.0187454673611684	0.0119607403393849
A[Ins(T):R(9,)]G	0.0191486732065246	0.00240720745193792	0	0.000131880575112811	0.000847464398712618	0.000285579235456825	0.00104614807118019	7.64030882657876e-05	0.00158281547588883	0.00205793578173243	0.00124260916099347	0.00291674508929584	0.000294884884472284	0.000181842191137077	0.000972071796115931	0	0.000436947616735786	0.000238761630782462	0.00141439121561802	0.00041677087335373	0.00261414279953801	0.00187742439231446	0.000781612540433574	0.00214529010050586	0.00233079403823467	0.00245233338912996	0.00117915352898205	0.00348609852317296	0.00104353224834563	0.00143036996424445	0.000913315599092702	0.00183168206463298	0.00234706903422331	0.00254803053848285	0.000731331871250281	0.00966089405068355	0.00021097416995038	0	0	0	0	0.000228078146838259	0.000758204859732101	0.000339473124944817	0.0030070226366778	0.00672295544800482	0.0144846391613252	0.00570184454678333
C[Ins(T):R0]A	0.000126221629102274	0.000105920177790377	0.000136236889532841	2.14846428718617e-05	0.0006746852605003	0.00243438646221208	0.000296809353282039	0.00121361772152159	0.000632935705993733	0.00105509584079815	0.000501682371293413	3.13200280588233e-05	0.000884098533609152	0.00101852339451677	0.000701239844099536	2.65421713358931e-06	0.000390644380489941	0.00205426009478506	0.000891886615572866	0.00136016267194662	0.000195245106383077	0.00208624079964068	0.000934982452558164	0.0042311060567503	0.000417431507391963	0.00134390774669324	0.000737046802682008	3.37931225588693e-05	0.00637940172939525	0.00147949996261271	0.00119360992016583	0.00112327601280804	0.0148760274759046	0.000451890120360054	0.000348479233634298	0.000154600851572462	4.86973476756581e-05	0.000137978295822777	0.000131295568092131	0	0.0387096774193548	0.000161381665256314	0.00361049933205762	9.63881579922038e-06	7.26725271758955e-05	9.97656597633234e-05	0.000109930770281688	1.72251379754362e-05
C[Ins(T):R0]C	0.000286257302050807	2.94339124676303e-05	6.63845142986791e-05	2.1811191427042e-05	0.000696569016831833	0.00205533943745368	0.000518988490176617	0.000705252298272024	0.000497536724504175	0.00056544817011961	0.000355967435799945	2.30906714074195e-05	0.000317676370828492	0.000638290433316916	0.000620472050294127	2.79899261360327e-06	0.000192959616233121	0.0135622826963936	0.000210386235987673	0.0004563303020083	0.00070219613628852	0.00219302955876539	0.000997648324183168	0.0194162351669821	0.000268934793516152	0.00128106561613365	0.000336154206378052	0.00148554566768789	0.00617353564026455	9.95647416990624e-05	0.00222209798397636	0.00205782918070727	0.0150583896742471	0.000307784318613431	0.000130031311128903	0.000244167809794042	2.04997341050846e-05	0.000190638487286584	4.91345505161809e-05	0	0.0460829493087558	0.000175078264152606	0.0013719897461819	1.83528538472754e-05	7.08257885970143e-05	0.000175156891720192	0.000150690034285154	3.80669014898351e-05
C[Ins(T):R0]G	5.79299871629986e-05	2.68962051637175e-05	6.17957107854255e-05	1.32195863372985e-05	0.000372732839610911	0.0016606583196048	0.000227548316508915	9.94952920932787e-05	0.00021951889850223	0.000747471591673932	8.64342385888512e-05	2.71238273245265e-05	0.000205151654484234	0.000226601292704948	0.000344811353500626	0.000194578245138765	0.000493247594718847	0.000650256052131867	0.00033659999841184	0.000453089557852982	0.000105283406566602	0.000823255256269822	0.000524588330572832	0.00186766071800994	6.69019730692124e-05	0.000900623730273315	0.000346329382300076	4.12276095218206e-05	0.00140115946159375	0.000264135803213238	0.000321180606227943	0.000746673211980639	3.37707774708389e-06	0.000142756462340163	5.02860539338729e-05	0.000163336324381913	3.74044943918852e-05	6.30425245531435e-05	8.08532338838009e-05	0	0.00829493087557604	0.000463302345274584	0.000974834819655558	2.42740260215706e-05	5.35283051705717e-05	1.5466349686751e-05	5.07322754085691e-05	6.37043161509495e-05
C[Ins(T):R1]A	0.000206236062734249	0.000131186662667178	0.000364997438593252	9.15011572205178e-05	0.000274830973616541	0.00172251466675723	0.000457746716529276	0.0045982967783124	0.00258978492614679	0.00325521033710811	0.000160996786576342	2.35159099171172e-05	0.000798522063539667	0.000805395848008097	0.00163228896317409	0.0107057606790858	0.00103432525922861	0.00124996441472536	0.000515282967389834	0.0145665303542625	0.000190338991055372	0.00441318669022027	0.00146042960616032	0.000729310213984857	0.000225602266912945	0.00271778786864556	0.000806149316225844	5.74483083500778e-05	0.00235509725067212	0.000992322049298484	0.000977214712394713	0.00291020067206068	0	5.85686239668673e-05	0.00041361189397781	0.000753434529815161	0.000125878328786719	0.000274847664212781	4.19680273187523e-05	0	0.00829493087557604	0.000316212783214401	0.0057767989312922	8.47311398462518e-06	8.33874269239444e-05	0.000188100088469254	0.000218907600342018	7.4152187650977e-05
C[Ins(T):R1]C	8.48277540526793e-05	0.000337910860632933	0.000395344090332565	5.57159396907608e-05	0.000614373295498791	0.00149067850470984	0.00024884560222851	0.00172743140592767	0.00113268407193754	0.000626837463495732	0.000429877387929818	3.17320467184785e-05	0.000594510925949188	0.000628556665957847	0.000851028373227932	0.0212514961942628	0.00123543334501281	0.00344296973164263	0.000376693544025215	0.000907743612884394	0.000304459499765046	0.00250165445242214	0.000962289263621888	0.00549452672788429	0.000273259329307018	0.00573551887374919	0.00114559411848694	5.00138213871266e-05	0.0120206850307085	0.000283337492352232	0.00136399150764054	0.000926882878088287	8.44269436770973e-05	0.000181759664913367	0.000961233261572569	0.00019470461310676	9.22068867685524e-05	0.000204430772231697	3.62196936729101e-05	0	0.0119815668202765	5.59774041848469e-05	0.00187745965266996	3.25951725200323e-05	0.000127646891918837	9.07179415001213e-05	0.000163275541069202	0.00013977135502994
C[Ins(T):R1]G	0.00026865269745801	0.000113038563186444	0.000542991645727945	4.72144169610671e-05	0.00364133604165987	0.0202094400020617	0.000299845907305572	0.00345161221401964	0.00306895086680254	0.00341314471105349	0.000286389609363201	1.50519009274605e-05	0.000993371362942289	0.000895641120966315	0.00249591971066335	0.0310991243448125	0.000647763149480234	0.0012665618848053	0.0016211816179184	0.00735442186130017	0.000276192962013619	0.00412589264945669	0.00139239765779736	0.00292483848870966	0.000985839193749237	0.000908445899889135	0.00100829925621798	0.00119830412593751	0.00264132512607253	0.00169198864885738	0.0038259789674546	0.00111400423391569	2.70166219766711e-05	6.33861303342541e-05	0.00020625342442112	0.000139455583779452	0.000107134164886448	0.000483478499096106	0.000179734167387213	0	0.0119815668202765	0.000372785691699087	0.00267176950572264	2.115869255522e-05	0.00014898129165148	0.000474097547885374	0.000388774001122419	0.000125479575946081
C[Ins(T):R2]A	0.000526409493900047	0.000160149120337522	0.000630452528384574	0.000426382330705406	0.000331152316948475	0.00064924785227903	0.000453605961042641	0.0027618580318739	0.00142341209340812	0.00145786516126712	0.000145328931986196	8.30261665372217e-05	0.000683273302713628	0.000454152794135307	0.0034600663023469	0.00822199254396626	0.00066664766964298	0.00118956697015891	0.000923410090898181	0.00140363334354726	0.000272006003963763	0.00212317303296014	0.000529493651889949	0.00107653141137778	0.000975703411654857	0.00206760973537547	0.00107824192190216	3.8524159717111e-05	0.00114009249667121	0.000166395395178614	0.000739142672252734	0.000504848360688382	0.00368439182206853	0.000471871284165438	0.000661584022399395	0.000241161445775205	0.00017316037126917	0.000402609966061137	0.000129634222778687	0	0.00460829493087558	0.000412684479788286	0.00057767989312922	3.15536392612048e-05	0.00012005608337193	0.000242781242592151	0.000317434448886566	8.58699975767046e-05
C[Ins(T):R2]C	0.000178545433590752	0.000353329178633082	0.000500046305520045	0.000947643907133194	0.000442898961246722	0.000793364546230978	0.000400714710960015	0.00240671023956634	0.00124705897413204	0.000813594249571	0.000230055313330641	0.000262211318974635	0.000709524042788914	0.000486448146646494	0.000960887730298104	0.0186200088110357	0.00136492490156705	0.00394585087317342	0.000445553759136976	0.000448172566720776	0.00035938361322254	0.00219510077651164	0.000642290967058709	0.00441046021569323	0.00115741139815525	0.00320480492428121	0.000409877556693816	0.00332524325979274	0.0104129088561631	0.000238710596067078	0.000946390521555299	0.00189161147183716	0.00368776889981561	0.00045462526780558	0.000624259497879191	0.000274401621530649	0.00036432026851466	0.00153946850854708	0.000120389703583985	0	0.0110599078341014	0.000120291868567437	0.000613784886449796	1.65829886120792e-05	0.000137720102731647	0.000178426397148991	0.00123091893267488	0.0002295704909573
C[Ins(T):R2]G	0.000944418043776099	0.000108504448531059	0.00122084327514517	0.00291597725510491	0.00126644965197992	0.0185377558683097	0.000630015947291606	0.00210258279415239	0.00236651028288275	0.000817727610138587	0.000250644018387596	0.000471087152953144	0.000580108365505728	0.000303777458912879	0.000545063513584385	0.0185913915244863	0.00170089256921132	0.00112500096484855	0.000417296499410958	0.000438226834657904	0.000251010268182464	0.00112682315075392	0.000394650077911286	0.00197006305072207	0.00105515283403441	0.000841495995537097	0.000474662621738629	4.93379589359492e-05	0.00228700065763654	0.000375743456380713	0.00310617814396366	0.00131650831381448	0	0.00155969047933685	0.000620502344418258	0.000601840042261537	0.000664034567216784	0.00230446209804551	0.000151211339343674	0	0.00829493087557604	0.000507369663462655	0.000433259919846915	2.10437903095842e-05	0.000216615707108916	0.000241644860734718	0.00183469805141558	0.00039449628630301
C[Ins(T):R3]A	0.000815419695364321	0.00292171014651744	0.000735532510047083	0.000470894276864981	0.000611218672118792	0.00078938493924211	0.000958046596942877	0.00253811646702409	0.00151288748668124	0.00123211922940781	0.000136298116118214	6.40303436804406e-05	9.8904493935358e-05	0.000409626440322649	0.00157824166737293	0.00923315275487711	0.0010874429946651	0.00121468000683569	0.0011986112290994	0.00137195227568407	0.000511656024977478	0.00148334159242618	0.000568583682083482	0.00158826793432784	0.000683974004513169	0.000596194571975607	0.000754083221083562	0.00775619748971168	0.000438784660768025	0.000548373915982091	0.00150427106415494	0.00070436018467192	0	0.000170782606498655	0.00287069925371102	0.000120566541925249	0.000348791362405227	0.000369619374936141	0.00016396781635287	0	0	0.000127437920165503	0.000361049933205762	3.16203566941546e-05	0.000206392869298688	0.000477391129200983	0.00029477836862932	0.000335010893109923
C[Ins(T):R3]C	0.000817801684968063	0.00215645170407744	0.000869052658434743	0.000773154375716859	0.000760980144717308	0.000660127174509126	0.000461293963729494	0.00136639258000093	0.000817189712028624	0.00106534035274255	0.000459249755529955	0.000197396597525011	0.000140472093120999	0.000483434169981511	0.00254212841628821	0.0113139624706245	0.00116822052516549	0.00306712075828714	0.000752038650417694	0.000212380491971783	0.000133470715126401	0.0029400532424006	0.00100195497689225	0.00386452496548361	0.000556804564571257	0.00299852356926749	0.000380355543984275	0.00126048347144583	0.00214175494828487	0.000315967662831363	0.000587958501563988	0.00161518602749664	3.37707774708389e-06	0.000956473767973985	0.00380340935025491	0.000136023790890025	0.000741915803858978	0.000825887567150581	0.000432766653419563	0	0.00552995391705069	0.000133392963163891	0.00252734953244034	2.7973137026232e-05	0.000109374322489081	0.000416382832024416	0.00066385567222666	0.000551532553666238
C[Ins(T):R3]G	0.000666210165164794	0.00222188497359713	0.00104886597002045	0.00117247821752233	0.00198092104102387	0.00952866783518782	0.00172606012208576	0.00223375035645343	0.00192598906783951	0.00129679743334309	0.000440055106305019	0.000366335264525382	0.000913808527403515	0.000314704859255105	0.00234524338541001	0.00781454608471363	0.000891445783273886	0.00076250217557787	0.000155220154168373	0.000438506209154052	0.000126169440390263	0.000729108995076756	0.000607628786011491	0.000931657373500728	0.00130277488173242	0.00110898544954656	0.00080355884712643	0.00159706297213216	0.000875707774460121	0.000134273266985782	0.00103763542227908	0.00068564804908918	1.35083109883356e-05	0.000745892942711294	0.00538290886491259	0.000234666565017529	0.000606736898088331	0.0015304584731558	0.00051361660141469	0	0.00276497695852535	0.000144707544860828	0.00111925479293786	4.95117482968605e-05	0.000131438781464164	0.000692239527916159	0.00121352036386489	0.000466029048386883
C[Ins(T):R4]A	0.000824663516447984	0.0166290895851654	0.00090522291578676	0.000761421148320381	0.00056475148542116	0.000388180336315581	0.000228900963301216	0.00102798158678229	0.000831395125452251	0.00043922511622771	0.000109566678988695	0.000179542088388559	0.000127068663179506	0.000213326129455779	0.00207234351802943	0.00429220691446727	0.000692877062754128	0.000981489598351599	0.000575003771879712	0.00115024067554094	0.00039427493030467	0.000752632110909137	8.19141644099359e-05	0.00126654726898181	0.000176550505406028	0.000321563794835263	0.000460916799220115	0.00184983552887251	0.000377473707073738	0.000409181875951684	0.00086329399146732	0.000551038677352083	1.01312332412517e-05	0.000193495270886304	0.0137190963564907	0.00209197556631531	0.00168281760023041	0.00159799215381167	0.000683196715622309	0	0.000921658986175115	5.59774041848469e-05	0.00126367476622017	8.07873982541078e-05	0.000352921884925357	0.000496175136090154	0.00125827967266018	0.00233728189814327
C[Ins(T):R4]C	0.000752438188820244	0.014183496400041	0.00149484577274998	0.00102374098078521	0.00028817461482418	0.000488830013481073	0.00055121737038093	0.000879933594325166	0.000631066262124408	0.000532747954661524	0.000297333780745648	0.000199376270068863	0.000142027343430666	0.000393291391447606	0.0012929992684993	0.00607096672041215	0.000593102508566621	0.00243769506021609	0.0010592726737166	5.97861421756926e-06	0.000213827399096337	0.000354944854163743	0.000186038620738782	0.00135701225111093	0.000280896275490887	0.00282528596365601	4.60916799220115e-05	3.92000221682884e-05	0.000494976360003508	0.000122161077023783	0.000756149537405444	0.000953644603527566	6.75415549416779e-06	0.000725831547914174	0.00897122442966183	0.00892439158991788	0.00173453788199469	0.00170310461284564	0.000987646787621355	0	0	0.00013875250186244	0.00148030472614363	0.000186295458678145	0.000257411658586375	0.00107355823839047	0.00132814495364485	0.00253836542580192
C[Ins(T):R4]G	0.000552946559506875	0.00838287372582648	0.00116457725353276	0.000563003490015834	0.00142140955593156	0.00162911174472523	0.000478505704035609	0.000987786486634548	0.000979054219891853	0.000234301543786838	0.000213173908145689	0.000285209451431758	9.18068970676057e-05	0.000381033698889805	0.00125662128094083	0.00467031220977041	0.000754625425703291	0.000600391018882563	0.000151774146884712	0.000223723096515395	0.000230502096657334	0.00113674885657685	0.000266345887558574	0.000857206825548196	0.000239859191177567	0.000833598176311839	9.03163550876883e-05	5.33931336430135e-05	0.000280763333983974	0.000120175093540977	0.000960123595256108	0.000882926217248653	6.75415549416779e-05	0.000596236615081883	0.010512905399621	0.00127710910758693	0.00150219605559078	0.00129514407192137	0.000456419794448618	0	0	5.53818998850081e-05	0.000469364913167491	8.82782833647498e-05	0.000236497017812934	0.000562860527376522	0.00103026627929611	0.00160382285217519
